,tick_based
1675,960.844384
1676,962.9084451
1677,965.5887688
1678,967.6037481
1679,969.2574072
1680,971.0919346
1681,971.9918383
1682,974.036931
1683,975.924147
1684,977.0412405
1685,978.2315117
1686,980.3622569
1687,981.1051414
1688,983.207409
1689,985.8782129
1690,987.9848594
1691,987.5480292
1692,987.4432993
1693,987.1943587
1694,987.0286768
1695,986.6006191
1696,986.8517173
1697,986.2222517
1698,984.7706801
1699,982.7873635
1700,981.948184
1701,981.8038221
1702,981.1089225
1703,979.4684028
1704,980.682274
1705,980.2654175
1706,980.0951472
1707,979.3264192
1708,979.1693054
1709,978.3107158
1710,977.9408851
1711,979.4913691
1712,980.6972788
1713,981.3454268
1714,982.1220419
1715,982.2537847
1716,982.4834665
1717,983.4485092
1718,983.3544248
1719,983.6267502
1720,984.8463714
1721,985.2625405
1722,986.3655007
1723,987.2680152
1724,988.3099412
1725,988.9394258
1726,988.8648985
1727,989.8525677
1728,990.2820701
1729,991.1039241
1730,991.5043746
1731,990.8053228
1732,991.2471903
1733,991.9628855
1734,992.7262345
1735,993.1724259
1736,992.9517347
1737,994.0304896
1738,995.3356172
1739,996.2706793
1740,996.4575163
1741,997.3069678
1742,997.8544505
1743,997.4272887
1744,998.5170045
1745,998.844755
1746,999.7522323
1747,1000.747077
1748,1001.068759
1749,1000.601488
1750,1000.334706
1751,1000.261562
1752,1001.548444
1753,1002.585471
1754,1002.630279
1755,1002.914021
1756,1003.812925
1757,1003.119109
1758,1002.866933
1759,1003.785145
1760,1003.919652
1761,1003.332303
1762,1002.583387
1763,1003.449607
1764,1004.120186
1765,1004.993943
1766,1005.534798
1767,1004.81094
1768,1004.387895
1769,1004.006005
1770,1004.733269
1771,1005.381046
1772,1005.499805
1773,1005.225943
1774,1006.402201
1775,1005.745736
1776,1006.878977
1777,1007.872408
1778,1007.689217
1779,1008.490099
1780,1008.366353
1781,1008.668323
1782,1008.143375
1783,1008.508147
1784,1008.326701
1785,1008.434231
1786,1008.550536
1787,1009.25283
1788,1007.833699
1789,1008.125281
1790,1008.170701
1791,1009.41053
1792,1009.67878
1793,1010.31136
1794,1011.655532
1795,1012.43219
1796,1012.439234
1797,1013.199938
1798,1013.199286
1799,1013.219537
1800,1013.877807
1801,1013.695633
1802,1013.340682
1803,1014.368769
1804,1015.058983
1805,1016.087995
1806,1015.949431
1807,1015.837175
1808,1016.211246
1809,1017.060501
1810,1014.934053
1811,1043.167952
1812,1041.682993
1813,1041.866501
1814,1042.808262
1815,1043.602034
1816,1044.652257
1817,1044.049657
1818,1044.779321
1819,1044.831141
1820,1047.569713
1821,1048.671756
1822,1049.497113
1823,1049.760313
1824,1048.963169
1825,1049.356337
1826,1049.839842
1827,1050.409666
1828,1051.071161
1829,1052.125418
1830,1052.683628
1831,1052.789679
1832,1053.387068
1833,1053.472683
1834,1054.379211
1835,1054.711184
1836,1055.029091
1837,1055.430381
1838,1056.455423
1839,1056.923671
1840,1056.802281
1841,1056.140656
1842,1056.49797
1843,1057.031938
1844,1057.005289
1845,1056.782742
1846,1057.190943
1847,1057.057066
1848,1057.677635
1849,1058.062903
1850,1058.634162
1851,1059.70558
1852,1059.173443
1853,1060.366139
1854,1059.537504
1855,1059.453629
1856,1060.200649
1857,1060.337575
1858,1061.124848
1859,1060.172587
1860,1060.687534
1861,1060.696898
1862,1059.427929
1863,1058.786621
1864,1059.750825
1865,1059.773106
1866,1059.524369
1867,1059.271901
1868,1059.391017
1869,1059.999995
1870,1059.533435
1871,1059.623864
1872,1058.440581
1873,1057.43112
1874,1057.708107
1875,1057.749623
1876,1057.460663
1877,1056.887539
1878,1057.573071
1879,1056.532635
1880,1058.186437
1881,1058.443387
1882,1057.077985
1883,1057.032755
1884,1057.193225
1885,1057.063658
1886,1056.832069
1887,1057.76226
1888,1056.182399
1889,1056.035998
1890,1054.400712
1891,1053.471094
1892,1053.859346
1893,1055.799811
1894,1056.765982
1895,1057.369341
1896,1059.227385
1897,1060.067771
1898,1061.223545
1899,1062.374083
1900,1063.866141
1901,1064.772143
1902,1065.391937
1903,1066.182354
1904,1067.022789
1905,1068.679447
1906,1069.467521
1907,1070.399988
1908,1070.990818
1909,1072.288827
1910,1074.876711
1911,1074.641172
1912,1075.663712
1913,1076.796853
1914,1076.947381
1915,1077.699208
1916,1078.664024
1917,1079.999331
1918,1079.606433
1919,1079.604035
1920,1080.206766
1921,1081.505229
1922,1081.334417
1923,1083.880661
1924,1084.588992
1925,1083.64672
1926,1085.49179
1927,1086.246092
1928,1086.065301
1929,1087.510578
1930,1088.191689
1931,1088.749377
1932,1086.381594
1933,1084.089436
1934,1082.31
1935,1080.689244
1936,1079.064516
1937,1077.425181
1938,1076.755746
1939,1074.832478
1940,1073.392141
1941,1073.323681
1942,1070.83636
1943,1071.076355
1944,1070.618889
1945,1068.34597
1946,1066.291506
1947,1064.389523
1948,1062.703973
1949,1061.455568
1950,1060.089309
1951,1057.014889
1952,1054.989764
1953,1052.899478
1954,1050.897598
1955,1050.392313
1956,1050.257481
1957,1048.724441
1958,1047.909433
1959,1046.968256
1960,1044.614485
1961,1043.262941
1962,1042.54146
1963,1041.768051
1964,1040.508794
1965,1039.219796
1966,1037.670055
1967,1036.102
1968,1034.691236
1969,1032.102892
1970,1029.526378
1971,1029.041843
1972,1029.765517
1973,1030.131714
1974,1031.086702
1975,1030.675896
1976,1031.079728
1977,1030.850021
1978,1032.203773
1979,1031.552864
1980,1032.600796
1981,1032.247695
1982,1033.593913
1983,1034.444503
1984,1036.066375
1985,1036.134975
1986,1037.561461
1987,1038.391985
1988,1038.740714
1989,1039.345617
1990,1040.540752
1991,1028.160124
1992,995.8515946
1993,995.7405348
1994,995.7053891
1995,995.3733368
1996,995.8399828
1997,994.7800295
1998,994.1903733
1999,994.7669931
2000,994.6366919
2001,995.1425908
2002,995.6510273
2003,994.9801277
2004,995.3130426
2005,995.3971311
2006,994.8904637
2007,994.2339117
2008,993.1885177
2009,993.2355749
2010,992.1956166
2011,992.3337979
2012,992.200992
2013,991.0844546
2014,992.8653376
2015,992.3844678
2016,992.7881403
2017,993.4416346
2018,993.1226779
2019,993.9461749
2020,996.7463588
2021,998.2203994
2022,998.7751121
2023,997.9913303
2024,997.907476
2025,998.5335245
2026,1000.339517
2027,1001.694939
2028,1001.81573
2029,1002.203953
2030,1002.437799
2031,1003.287932
2032,1003.338191
2033,1002.514635
2034,1001.396706
2035,1001.869236
2036,1001.090144
2037,1001.281771
2038,1001.285015
2039,999.850909
2040,1000.039082
2041,999.9582114
2042,999.3702315
2043,999.370714
2044,999.5119954
2045,999.9065018
2046,999.6744336
2047,998.5765223
2048,998.595709
2049,997.5141811
2050,998.2620558
2051,996.7830917
2052,997.2996309
2053,997.6921386
2054,998.9898843
2055,999.3321894
2056,999.944798
2057,1001.08378
2058,1001.302452
2059,1001.507023
2060,1001.644107
2061,1001.607203
2062,1002.359049
2063,1003.940387
2064,1003.747189
2065,1004.090337
2066,1004.80636
2067,1005.330184
2068,1005.111557
2069,1006.338836
2070,1007.188496
2071,1008.821238
2072,1008.432139
2073,1009.094851
2074,1009.733165
2075,1011.622252
2076,1011.860245
2077,1012.475795
2078,1012.697581
2079,1012.82818
2080,1013.99627
2081,1014.594531
2082,1015.358157
2083,1015.366934
2084,1016.237935
2085,1016.637534
2086,1018.351093
2087,1019.846747
2088,1020.880763
2089,1021.70364
2090,1022.7735
2091,1023.078895
2092,1023.531602
2093,1024.762995
2094,1024.904496
2095,1024.873523
2096,1025.59666
2097,1025.301485
2098,1025.703947
2099,1026.203317
2100,1024.802014
2101,1023.43808
2102,1023.025729
2103,1022.814871
2104,1022.944595
2105,1023.113988
2106,1023.362448
2107,1023.928272
2108,1023.222643
2109,1021.827399
2110,1021.047331
2111,1021.679406
2112,1023.180401
2113,1023.164068
2114,1023.035077
2115,1023.606359
2116,1022.282367
2117,1024.116404
2118,1024.006631
2119,1024.993685
2120,1024.795123
2121,1024.382204
2122,1024.812852
2123,1025.498977
2124,1025.364941
2125,1025.547215
2126,1025.194621
2127,1025.165567
2128,1025.480125
2129,1024.995826
2130,1025.250652
2131,1024.082725
2132,1024.271417
2133,1022.953433
2134,1022.558162
2135,1022.144324
2136,1021.614749
2137,1020.849748
2138,1020.184973
2139,1020.716412
2140,1019.358928
2141,1018.858058
2142,1017.774041
2143,1017.526062
2144,1015.529032
2145,1014.516218
2146,1013.882451
2147,1012.800118
2148,1011.049085
2149,1010.160799
2150,1011.091022
2151,1010.711019
2152,1010.679343
2153,1011.555453
2154,1011.46511
2155,1012.799112
2156,1013.472403
2157,1014.395735
2158,1016.221573
2159,1017.664641
2160,1018.700631
2161,1019.288206
2162,1020.91201
2163,1021.477162
2164,1021.338045
2165,1021.639931
2166,1023.224823
2167,1024.523345
2168,1026.173568
2169,1026.466333
2170,1027.255751
2171,1028.648643
2172,1026.125686
2173,1034.809808
2174,1033.529599
2175,1032.301216
2176,1029.834572
2177,1027.415103
2178,1024.559401
2179,1022.41545
2180,1021.377387
2181,1020.660529
2182,1017.879272
2183,1016.384674
2184,1014.199578
2185,1012.6894
2186,1008.666002
2187,1006.896087
2188,1004.891085
2189,1003.813488
2190,1000.631913
2191,998.1274104
2192,997.0376994
2193,995.4362445
2194,995.7693023
2195,995.1040797
2196,994.8535847
2197,996.6683956
2198,997.9469609
2199,999.2764958
2200,998.6037793
2201,998.6062143
2202,1000.101607
2203,999.2137893
2204,999.3946907
2205,999.3262381
2206,1000.751576
2207,1000.355128
2208,1000.829821
2209,1000.868236
2210,1001.786983
2211,1001.383398
2212,1000.778114
2213,1000.926833
2214,1001.411353
2215,1003.098062
2216,1004.921856
2217,1006.211943
2218,1007.769621
2219,1009.976154
2220,1010.938029
2221,1011.202572
2222,1013.634394
2223,1015.345524
2224,1016.594325
2225,1018.064034
2226,1018.459715
2227,1018.978149
2228,1019.238874
2229,1020.006472
2230,1019.617148
2231,1021.348649
2232,1022.758354
2233,1024.173361
2234,1023.787632
2235,1024.114777
2236,1023.968768
2237,1024.644267
2238,1026.592369
2239,1026.555392
2240,1026.580235
2241,1027.408207
2242,1026.834853
2243,1026.259649
2244,1026.603612
2245,1026.821538
2246,1026.788181
2247,1026.769429
2248,1026.67406
2249,1025.419845
2250,1024.974578
2251,1023.627317
2252,1023.906511
2253,1024.422879
2254,1024.97801
2255,1025.498381
2256,1026.086295
2257,1026.646712
2258,1027.132364
2259,1028.058567
2260,1028.069287
2261,1029.107198
2262,1029.350362
2263,1030.001794
2264,1030.192794
2265,1031.374558
2266,1032.048829
2267,1032.621845
2268,1033.00945
2269,1034.852862
2270,1035.798847
2271,1036.785334
2272,1037.298835
2273,1037.228299
2274,1037.343147
2275,1035.981887
2276,1035.712511
2277,1035.753352
2278,1035.027712
2279,1035.994711
2280,1036.189314
2281,1035.685133
2282,1035.41305
2283,1035.983
2284,1036.112979
2285,1035.834404
2286,1035.083999
2287,1033.374231
2288,1033.956871
2289,1033.758737
2290,1033.200512
2291,1034.16701
2292,1035.900548
2293,1035.02074
2294,1035.773979
2295,1037.851552
2296,1038.414362
2297,1040.437137
2298,1041.255178
2299,1042.384237
2300,1043.97812
2301,1045.16956
2302,1046.273337
2303,1045.808559
2304,1047.11025
2305,1048.496543
2306,1049.163774
2307,1051.074111
2308,1052.41462
2309,1052.926205
2310,1054.45776
2311,1055.907955
2312,1057.118495
2313,1057.559269
2314,1056.654228
2315,1057.103155
2316,1056.272643
2317,1055.34143
2318,1054.633758
2319,1053.27976
2320,1052.703833
2321,1052.706836
2322,1050.603217
2323,1049.612056
2324,1048.307737
2325,1046.346133
2326,1046.42746
2327,1046.875861
2328,1045.876536
2329,1044.950655
2330,1043.581542
2331,1042.685121
2332,1042.443437
2333,1041.643938
2334,1043.242585
2335,1042.661655
2336,1041.477846
2337,1041.83734
2338,1040.97261
2339,1042.146143
2340,1042.843173
2341,1041.918126
2342,1041.29609
2343,1040.330608
2344,1040.244949
2345,1039.617409
2346,1039.305369
2347,1038.444912
2348,1039.741249
2349,1040.251958
2350,1039.335603
2351,1038.133845
2352,1038.281645
2353,1040.89652
2354,1046.031349
2355,1046.638423
2356,1046.937826
2357,1047.554832
2358,1045.450661
2359,1044.99072
2360,1043.60624
2361,1044.487742
2362,1043.28361
2363,1043.358049
2364,1043.451758
2365,1044.636203
2366,1044.77853
2367,1044.237084
2368,1044.709144
2369,1044.996642
2370,1043.941841
2371,1043.945983
2372,1043.411869
2373,1042.894153
2374,1041.381385
2375,1041.217838
2376,1039.926964
2377,1039.589868
2378,1040.370392
2379,1039.747104
2380,1039.656316
2381,1038.74217
2382,1039.010227
2383,1038.62053
2384,1038.400802
2385,1037.706891
2386,1038.061106
2387,1039.100764
2388,1040.382654
2389,1041.069979
2390,1040.509441
2391,1040.546052
2392,1040.467297
2393,1039.960961
2394,1040.279739
2395,1040.811855
2396,1041.921404
2397,1042.280027
2398,1041.351059
2399,1041.428086
2400,1041.712929
2401,1041.323521
2402,1041.517332
2403,1041.584055
2404,1041.769697
2405,1042.417025
2406,1043.927362
2407,1043.091329
2408,1042.72267
2409,1041.469894
2410,1041.76354
2411,1041.906161
2412,1042.030649
2413,1043.626318
2414,1043.734967
2415,1044.185733
2416,1043.505282
2417,1043.057383
2418,1042.808422
2419,1043.055199
2420,1042.589378
2421,1042.676924
2422,1041.553888
2423,1042.461084
2424,1044.38828
2425,1043.466883
2426,1043.959768
2427,1044.161333
2428,1045.634076
2429,1044.821795
2430,1045.172188
2431,1044.936137
2432,1044.631072
2433,1043.567111
2434,1042.814167
2435,1044.169559
2436,1044.738791
2437,1045.035954
2438,1044.419704
2439,1044.32535
2440,1044.731152
2441,1044.361078
2442,1044.494839
2443,1045.612737
2444,1046.376225
2445,1046.89248
2446,1048.012504
2447,1048.817151
2448,1051.016937
2449,1051.256125
2450,1051.647434
2451,1052.278139
2452,1052.227978
2453,1054.019227
2454,1054.540832
2455,1054.852131
2456,1054.456252
2457,1056.151881
2458,1057.217676
2459,1057.002266
2460,1057.285155
2461,1056.895119
2462,1056.352802
2463,1055.188558
2464,1055.697527
2465,1056.613811
2466,1056.781385
2467,1055.562745
2468,1055.807781
2469,1055.499481
2470,1053.224322
2471,1053.233434
2472,1052.663675
2473,1052.836446
2474,1052.757829
2475,1053.739246
2476,1053.451978
2477,1053.590768
2478,1053.114759
2479,1051.350455
2480,1051.414291
2481,1051.047512
2482,1051.308879
2483,1051.271622
2484,1050.069675
2485,1049.254224
2486,1049.2193
2487,1049.359668
2488,1048.158243
2489,1048.978586
2490,1048.916621
2491,1048.641049
2492,1048.192237
2493,1048.043324
2494,1047.532051
2495,1047.823342
2496,1047.457044
2497,1047.30716
2498,1047.392613
2499,1046.903329
2500,1046.441962
2501,1046.422077
2502,1046.046185
2503,1046.377113
2504,1044.91201
2505,1044.548805
2506,1044.69426
2507,1044.750613
2508,1044.153749
2509,1042.748542
2510,1042.35751
2511,1040.698848
2512,1040.4242
2513,1040.688164
2514,1040.79658
2515,1041.418299
2516,1041.937374
2517,1042.341537
2518,1043.59518
2519,1043.39419
2520,1044.472769
2521,1044.647691
2522,1045.736903
2523,1046.47708
2524,1047.51741
2525,1048.415604
2526,1049.784455
2527,1050.737539
2528,1051.526878
2529,1052.199159
2530,1052.169128
2531,1052.154244
2532,1054.332316
2533,1055.155514
2534,1071.006125
2535,1053.109774
2536,1053.614876
2537,1054.341596
2538,1054.609874
2539,1055.137041
2540,1055.543562
2541,1056.414934
2542,1056.676896
2543,1057.072589
2544,1057.591655
2545,1057.738753
2546,1058.098081
2547,1059.047842
2548,1059.848689
2549,1059.920564
2550,1059.847276
2551,1059.384053
2552,1060.701792
2553,1060.252154
2554,1060.541017
2555,1060.625816
2556,1060.082172
2557,1059.51801
2558,1059.437902
2559,1059.627142
2560,1060.015176
2561,1060.31889
2562,1059.837759
2563,1060.426946
2564,1060.771631
2565,1062.009149
2566,1063.114678
2567,1062.708362
2568,1062.660231
2569,1063.366153
2570,1063.717135
2571,1063.324553
2572,1063.701882
2573,1064.134782
2574,1064.074455
2575,1064.518768
2576,1064.398166
